case_id,semantic_family,policy,evidence_class,changed_intervention,cache_regime,capacity_bytes,reference_identity,checkpoint,achieved_horizon,cumulative_mean_delta_nll,instantaneous_delta_nll,cumulative_mean_kl,cumulative_mean_js,cumulative_mean_hidden_l2,cumulative_mean_moe_l2,top1_agreement_fraction,cumulative_max_corrected_regret_per_swap,cumulative_mean_corrected_regret_per_swap,cumulative_corrected_regret,cumulative_raw_regret_signed,changed_slot_fraction,perturbed_layer_fraction,cumulative_regret_weighted_mean_normalized_depth,cumulative_first_perturbed_normalized_depth,cumulative_intentional_swaps,cumulative_cache_hits,cumulative_cache_misses,cumulative_backing_loads,cumulative_backing_bytes
04-factual-b4,factual / explanatory knowledge,KNEE,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,512,0.004574990340149188,-4.430052225501413e-06,0.0007882775145382944,0.0001987625348938341,0.08927972801672572,0.13078967114329454,0.984375,0.003085985779762268,0.0013454752705712658,3.346196997910738,-2.7461606714859954,0.026399031929347828,0.42238451086956524,0.4174042160863217,0.0,2487,47019,47189,47189,828037840896
04-factual-b4,factual / explanatory knowledge,KNEE,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,512,0.0026134479408199407,-0.0038170857516917067,0.0010576622618800526,0.000259418805360855,0.10276753061395455,0.14353132583886674,0.9921875,0.003088235855102539,0.0013404326785523665,6.6338013261556625,-13.293453859467263,0.026266346807065216,0.42026154891304346,0.42159665903263155,0.0,4949,92153,96263,96263,1689152274432
04-factual-b4,factual / explanatory knowledge,KNEE,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,512,0.00228415514134446,-2.5457922713911785e-05,0.00799428918333919,0.0018472111701619601,0.09930058776133667,0.13764980195319879,0.98046875,0.003088235855102539,0.001311849926644657,13.567151941359043,-23.269468913440505,0.027444590692934784,0.43911345108695654,0.41579051145874857,0.0,10342,200329,176503,176503,3097144737792
04-factual-b4,factual / explanatory knowledge,KNEE,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,512,0.00982245888965029,0.0020353628198037654,0.010411402663999139,0.0024932922673957286,0.09642204304479363,0.1292953491094272,0.962890625,0.003088235855102539,0.0013063635567013817,27.629589224234223,-63.64098224787085,0.02806290336277174,0.44900645380434784,0.40637638853588276,0.0,21150,414196,339468,339468,5956734615552
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,16,1024,0.003892718299836506,0.06232451942613437,0.0005246457041772903,0.00013436761432715526,0.06527553899334923,0.10150448566849962,1.0,0.003086760640144348,0.0012746916738694816,0.7635403126478195,-0.013992409221827984,0.025433084239130436,0.406929347826087,0.4018003585008412,0.0,599,12149,11403,11403,200091451392
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,32,1024,0.00488623836316171,8.567237799184113e-07,0.00042612833456021114,0.00010641242694572309,0.06915505586900494,0.10947815975109082,0.96875,0.003086760640144348,0.0012998535541198712,1.5767223611474037,-2.974132066818129,0.025751528532608696,0.41202445652173914,0.4048649544842694,0.0,1213,24759,22345,22345,392093614080
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,1024,0.0037779980345033493,-5.489115654455645e-06,0.0006510527621543907,0.00016301430110031293,0.08962470964523697,0.1308183383514265,0.984375,0.003086760640144348,0.0013119623455561463,3.2785939015448093,-6.430657027107372,0.026526409646739132,0.4244225543478261,0.4137611437245341,0.0,2499,48293,45915,45915,805682626560
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,1024,0.003583249099156527,6.530453548947435e-05,0.000841108381903896,0.00020947590471442359,0.10212940941540244,0.1428394739711481,0.9921875,0.003087759017944336,0.0013288619906920828,6.67354491725564,-16.87871554427511,0.026653787364130436,0.426460597826087,0.41325665408139084,0.0,5022,94825,93591,93591,1642265985024
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,1024,0.0028174221654409387,2.3872461802909584e-06,0.005421927245757699,0.0012920089868044002,0.09864799248169742,0.1369151623278244,0.984375,0.003087759017944336,0.0013040465542371806,13.487753510475159,-31.046001702305148,0.027447244395380436,0.439155910326087,0.41114969657339673,0.0,10343,205701,171131,171131,3002880835584
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,1024,0.006198672416342921,0.003298830192505875,0.009295037337659814,0.0022269184300070088,0.09651640999358996,0.12927712415032067,0.9765625,0.0030884183943271637,0.0012998246250614453,27.506888715550303,-59.792414692749844,0.028078825577445652,0.44926120923913043,0.4038677701440266,0.0,21162,424281,329383,329383,5779770458112
04-factual-b4,factual / explanatory knowledge,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,1024,1024,0.017563673583513226,0.035146230166137826,0.012467968997070877,0.0030644949839196745,0.09424433289297379,0.12553532790994992,0.962890625,0.0030884183943271637,0.0012939443164198166,55.79746681265533,-129.54995994257752,0.02860823921535326,0.45773182744565216,0.4019345110909871,0.0,43122,851797,655531,655531,11502775517184
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,16,1024,,,0.0005246457041772903,0.00013436761432715526,0.06527553899334923,0.10150448566849962,1.0,0.003086760640144348,0.0012746916738694816,0.7635403126478195,-0.013992409221827984,0.025433084239130436,0.406929347826087,0.4018003585008412,0.0,599,12149,11403,11403,200091451392
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,32,1024,,,8.334023001873259,0.29831822575513856,1.0136929170065978,0.49359678965469367,0.53125,0.003086760640144348,0.0013104608903328578,1.6354551911354065,-2.3682532133170753,0.026494565217391304,0.42391304347826086,0.41162439886516794,0.0,1248,24627,22477,22477,394409852928
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,1024,,,12.06520994632971,0.49375136372786343,1.3050009864737788,0.7343693876604553,0.265625,0.003088533878326416,0.001331151058562869,3.417064767330885,3.2486099379093503,0.02724821671195652,0.4359714673913043,0.4151987386759477,0.0,2567,48737,45471,45471,797891641344
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,1024,,,14.541704819868494,0.586741118236958,1.460560158488517,0.852483951939055,0.1328125,0.003088533878326416,0.0013329077510580802,6.8724723644554615,-10.789183079121358,0.027364979619565216,0.43783967391304346,0.417357979336784,0.0,5156,95162,93254,93254,1636352557056
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,1024,,,17.086825202131614,0.6305952099335908,1.3348641175293179,0.9374285918609055,0.07421875,0.003088533878326416,0.0013166618935105418,13.960566056892276,-24.015004149374363,0.02813720703125,0.4501953125,0.4124372400201128,0.0,10603,204110,172722,172722,3030798532608
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,1024,,,20.010210154682078,0.6590228692441868,1.3061250955156947,1.007818808937936,0.0390625,0.0030885636806488037,0.0013079877337469294,27.835286961868405,-49.03589129340071,0.028236720872961956,0.4517875339673913,0.404131521578389,0.0,21281,426619,327045,327045,5738744954880
04-factual-b4,factual / explanatory knowledge,KNEE,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,1024,1024,,,20.48475835253499,0.6720381705223714,1.3829958897679695,1.052335740189162,0.0234375,0.0030885636806488037,0.001296627014015539,56.53423443809152,-102.33264573583247,0.028926020083220108,0.46281632133152173,0.4045996797443692,0.0,43601,849959,657369,657369,11535027388416
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,16,512,0.009990215356963095,0.02386812924800097,0.0008715275439780937,0.00022439135709623515,0.08624406368084712,0.13944450454053922,1.0,0.0072962939739227295,0.003071010813106253,4.247207954525948,2.879117015050724,0.058721127717391304,0.6379076086956522,0.40793217992559583,0.0,1383,12600,10952,10952,192177635328
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,32,512,0.004477258782037641,1.8390429872283676e-06,0.0005822878080525555,0.00014687760260406524,0.0915940676302309,0.14886344365809628,1.0,0.0073026567697525024,0.003072167229970047,8.820192117244005,3.387475262650696,0.06095023777173913,0.6582880434782609,0.4122368224319794,0.0,2871,25736,21368,21368,374949937152
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,512,0.0030956206931124775,-2.0615072777729893e-06,0.0006553372949887162,0.0001667359353294584,0.11271881472282,0.16974123929403795,1.0,0.0073026567697525024,0.0031151870576880693,18.49175037443638,2.7950372779559984,0.06300951086956522,0.6791779891304348,0.4241468942721265,0.0,5936,50529,43679,43679,766446944256
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,512,0.00017712346435186377,-0.006281441474953908,0.001266481724433964,0.0003150004378982264,0.13099970458596494,0.18697741791112982,1.0,0.0073026567697525024,0.003159064001806999,37.61813413351774,5.076849805554957,0.06320057744565218,0.6815557065217391,0.4229580642400671,0.0,11908,99066,89350,89350,1567848038400
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,512,0.0025964102378953913,-4.789509812397341e-05,0.0066427641617687085,0.0016030434606706602,0.14173932350029683,0.17738676406074572,0.9921875,0.00730268657207489,0.00307179477694317,74.70297718048096,7.519601315012551,0.06453538977581522,0.6903023097826086,0.4216446806693484,0.0,24319,214449,162383,162383,2849377370112
04-factual-b4,factual / explanatory knowledge,S2_P50,CAPACITY_FIXED_CONTEXT,CAPACITY_FIXED_CONTEXT,96-gib-bridge,103072628736,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,512,0.013235728541535763,0.002303685944362144,0.012598732067395016,0.0030681364059481457,0.1274777975173762,0.1664891524653027,0.96484375,0.00730268657207489,0.003012269861515247,148.11933363042772,-15.925897305234685,0.06524392832880435,0.6912364130434783,0.4168670234252385,0.0,49172,442211,311453,311453,5465148014592
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,16,1024,0.014460291518793245,-0.015291690562538207,0.0019979833430789364,0.000505269532760711,0.0868317464336624,0.14037541827435096,0.9375,0.00730036199092865,0.003086581635668034,4.435417810454965,5.134212431963533,0.061013926630434784,0.671875,0.41847001266101963,0.0,1437,12901,10651,10651,186895908864
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,32,1024,0.006383592664428228,1.463753953601099e-06,0.0012516762763473174,0.0003129651411721398,0.08911666836566903,0.14698042186836835,0.96875,0.00730036199092865,0.0030765535429611536,9.048143969848752,5.276019008051662,0.062436311141304345,0.6776494565217391,0.4227971347932591,0.0,2941,26266,20838,20838,365649887232
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,1024,0.003829713162863624,2.0998576282238446e-06,0.0009318149044618631,0.00023435032828285932,0.1070747353427931,0.16615994080913915,0.984375,0.00730036199092865,0.0031062344533366788,18.885905476287007,1.6270804815486173,0.06453804347826086,0.6965013586956522,0.4267924309704925,0.0,6080,52203,42005,42005,737072824320
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,1024,0.002335561725149621,-0.009438182270883999,0.0011635595183634776,0.0002840429991844421,0.1309113035077655,0.18684018689842855,0.9921875,0.007303595542907715,0.00313504202527333,38.20989220403135,-7.194355910622036,0.06468665081521739,0.6984544836956522,0.4312502393583893,0.0,12188,102797,85619,85619,1502379196416
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,1024,0.003118361466401598,6.417960051052773e-05,0.007781391258714892,0.00185557182627538,0.14096196111304488,0.17682848165345555,0.984375,0.007303595542907715,0.0030445968959500157,75.11020542308688,7.568755620115624,0.06546683933423914,0.6982421875,0.4237215651922377,0.0,24670,220524,156308,156308,2742777741312
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,1024,0.013550240730994423,0.002600765288249818,0.015102829950991239,0.0035554094246856155,0.12766984162599876,0.16687640431763054,0.958984375,0.007303595542907715,0.00298435084319058,148.73706167377532,5.643416085567949,0.06612893809442935,0.6965225883152174,0.41610939308591666,0.0,49839,452845,300819,300819,5278550409216
04-factual-b4,factual / explanatory knowledge,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,1024,1024,0.020876768372821534,0.060977505944361354,0.01766662695260896,0.004245730000713393,0.11340426644805031,0.16115965091226153,0.9482421875,0.007303595542907715,0.002960711814117812,297.9305084310472,15.140608412231884,0.06675919242527174,0.6990064538043478,0.41438187684661043,0.0,100628,910165,597163,597163,10478576812032
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,16,1024,,,0.9892046524546781,0.05758692067388592,0.14807668373404886,0.20890507604286518,0.8125,0.00729060173034668,0.0030693153117621256,4.355358427390456,4.9089634022675455,0.06024966032608696,0.6623641304347826,0.4160618524575302,0.0,1419,12954,10598,10598,185965903872
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,32,1024,,,11.40116202353007,0.37013369177848937,1.2382020975032133,0.6070524298032078,0.40625,0.007302425801753998,0.0030181151499320885,9.000019377097487,4.446235347157199,0.06330672554347826,0.6796875,0.4259115317052967,0.0,2982,26485,20619,20619,361807036416
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,64,1024,,,16.466916131787286,0.5295531896055221,1.393778815891536,0.7959124173512313,0.203125,0.007302425801753998,0.003094924513489941,18.78619179688394,4.895281326713302,0.06443189538043478,0.6941236413043478,0.4307667513256668,0.0,6070,52034,42174,42174,740038311936
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,128,1024,,,19.331977735377016,0.604233881212697,1.4001590347805717,0.8867975263421259,0.1015625,0.007302425801753998,0.0031239523032027473,38.18406900204718,-3.976333382357552,0.06487240998641304,0.7015115489130435,0.43207067435083074,0.0,12223,102898,85518,85518,1500606922752
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,256,1024,,,20.882247963857562,0.6448499481152546,1.3510280507783006,0.9598208229757881,0.05078125,0.007302425801753998,0.003060216542693799,75.97293588891625,5.491859768975701,0.06588081691576086,0.7031674592391305,0.4263378017565389,0.0,24826,219528,157304,157304,2760254816256
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,512,1024,,,21.54261460186436,0.6665663534116255,1.3330990836292322,1.0276875868669268,0.02734375,0.0073032379150390625,0.00300757883747549,149.54584253579378,1.1515966883416695,0.06597502335258153,0.6966499660326086,0.4166758266231778,0.0,49723,453075,300589,300589,5274514538496
04-factual-b4,factual / explanatory knowledge,S2_P50,FREE_TRAJECTORY,FREE_TRAJECTORY,high-cache,111986638848,e84932711c03a56c5bcb7a0f240d4d4740e3181c4450b45dcb24756432c92865,1024,1024,,,22.10691814165932,0.677179027017283,1.2695555260458464,1.0632563616125623,0.0146484375,0.007303759455680847,0.002986621917457654,299.3700211402029,8.866793619326927,0.06649979301120924,0.6987198539402174,0.417103891653365,0.0,100237,906229,601099,601099,10547642843136
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,16,512,-0.0045202633556535865,5.647685163978622e-07,0.001177351394160522,0.0003012846433071506,0.08170145725235312,0.12681168915510999,1.0,0.003079712390899658,0.0012968987659394558,0.8481717929244041,-0.5121668610145207,0.027768342391304348,0.44429347826086957,0.4050109663749549,0.0,654,13462,10090,10090,177051893760
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,32,512,-0.003900293995230064,1.2727409703927606e-06,0.0009599437773284157,0.0002432141969207082,0.08673447416501792,0.13339865141065865,1.0,0.0030881017446517944,0.0013003364503158883,1.7242461331188679,-1.713642236320993,0.02815047554347826,0.45040760869565216,0.41000774166214576,0.0,1326,26880,20224,20224,354875867136
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,64,512,-0.0037283034546825022,-0.03265976965716888,0.0007202891178654108,0.00018068506302508437,0.0956208329631982,0.13968386232627228,1.0,0.0030881017446517944,0.0013237373793161332,3.489371731877327,-2.6570970629427393,0.02798063858695652,0.4476902173913043,0.4161333488860158,0.0,2636,51864,42344,42344,743021346816
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,128,512,-0.0019668221930512764,-0.02366933927861936,0.0008076543590045696,0.00019928843563515972,0.11152382418533241,0.15602492903433873,0.9921875,0.0030881017446517944,0.0013482515452378388,7.054052084684372,1.1183063227445018,0.027768342391304348,0.44429347826086957,0.42197148538298784,0.0,5232,98264,90152,90152,1581920944128
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,256,512,-0.005095876103622346,-0.00024741336785893964,0.002838696147243157,0.0006712408504342645,0.11324525132171082,0.14283132188622127,0.98828125,0.0030881017446517944,0.0013475386412584028,13.99823140539229,-9.089914191666765,0.027566661005434784,0.44106657608695654,0.4132582713555281,0.0,10388,206253,170579,170579,2993194745856
05-codegen-b5,code generation,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,512,512,0.002329123750091401,-0.00010228750120688801,0.00712652784573454,0.0016827481737702833,0.10198915012347928,0.1362300594513094,0.974609375,0.0030884593725204468,0.0013342690778563946,27.55532499589026,-33.06310379128627,0.027402131453804348,0.43843410326086957,0.40522383240664767,0.0,20652,419759,333905,333905,5859119185920
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,16,512,-0.005039301283219277,5.126900006757751e-07,0.0028038805299656646,0.0007076309047121755,0.0989743560345741,0.1607801304657166,1.0,0.0072954148054122925,0.003059461178233871,4.711570214480162,0.619865670042941,0.06538722826086957,0.6929347826086957,0.41025991877995377,0.0,1540,14185,9367,9367,164365221888
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,32,512,-0.003995579417154116,7.494309208766481e-07,0.0014504354896183076,0.0003659501753942851,0.11155156280722409,0.1754238750190798,1.0,0.007299333810806274,0.003021238922043535,9.62264596670866,3.5116536980741557,0.06761633831521739,0.7085597826086957,0.4164972420886356,0.0,3185,29105,17999,17999,315833204736
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,64,512,-0.004900503355976471,-0.05223810149054131,0.001250600756657685,0.00031359888016398407,0.13493668047001484,0.19384727820044884,1.0,0.007302924990653992,0.0030924886912953855,19.600193325430155,6.466565061283404,0.06727666440217392,0.7117866847826086,0.42230131265602616,0.0,6338,55880,38328,38328,672551534592
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,128,512,-0.001992859689932791,-0.019071109555333976,0.0012908046927556243,0.0003201853015740889,0.14162277435371518,0.20471847984607716,0.9921875,0.007302924990653992,0.003116867000584682,39.085512187331915,14.639277226785566,0.06655485733695653,0.7088145380434783,0.43147567364060396,0.0,12540,106204,82212,82212,1442595667968
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,256,512,-0.008016701973598772,-0.00023023098757590787,0.004051911998760982,0.0009532247834736286,0.1271125672015306,0.18621442442072003,0.99609375,0.007302924990653992,0.0031159521641575807,77.08242463693023,18.624022223518068,0.06564729110054347,0.7005349864130435,0.42373555259733336,0.0,24738,221627,155205,155205,2723423109120
05-codegen-b5,code generation,S2_P50,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4634bd2447d9b4d207d075a3773f75cd3c30878c5d90f323728f9f7bbf8b835b,512,512,-0.00432552890193226,-3.6207576457059076e-05,0.00972145658850206,0.002120404869728535,0.11825772872037303,0.17639657063113745,0.98046875,0.007303088903427124,0.0030984630781744986,151.85877392441034,18.704882708215223,0.06503030528192935,0.6935716711956522,0.41763461213629005,0.0,49011,448690,304974,304974,5351459291136
06-debug-b4,debugging / code review,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4314e7ab97d0d5a37c2ca1dbb39cb80ca3bd6ea791e945cdf2d899e619d62d9c,16,512,0.00836526776011648,-0.0006546035822765361,0.0021868341449570667,0.0005531154903673221,0.08501981674629412,0.12853555832278826,0.9375,0.003087475895881653,0.0013255378092575517,0.8536463491618633,0.3657143982127309,0.02734375,0.4375,0.3842347814080925,0.0,644,15415,8137,8137,142782087168
06-debug-b4,debugging / code review,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4314e7ab97d0d5a37c2ca1dbb39cb80ca3bd6ea791e945cdf2d899e619d62d9c,32,512,0.005326754443615966,-0.014612208960329554,0.0017919818076868013,0.00045363164052433417,0.07992092977740628,0.12440459084625968,0.96875,0.003087475895881653,0.0012961859144618578,1.8029946070164442,1.8470638657454401,0.029530400815217392,0.47248641304347827,0.39380412148294347,0.0,1391,29675,17429,17429,305831264256
06-debug-b4,debugging / code review,KNEE,DIRECT_FIXED_CONTEXT,DIRECT_FIXED_CONTEXT,high-cache,111986638848,4314e7ab97d0d5a37c2ca1dbb39cb80ca3bd6ea791e945cdf2d899e619d62d9c,64,512,0.00010963131611696486,-0.002259116683184459,0.004086739514116145,0.0010042452224248571,0.07803912131036292,0.1178808715919977,0.984375,0.003087475895881653,0.0012722971965262605,3.5000895876437426,-1.9650405577849597,0.02920134171195652,0.4672214673913043,0.38644854528828193,0.0,2751,58652,35556,35556,623910518784
